angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,ratio_0,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,ratio_8,ratio_9,ratio_10,ratio_11,label
151.30133,152.0757,55.205986,50.95488,152.27571,162.44476,143.62524,141.34409,0.97035146,0.9078317,0.7257028,0.7086652,0.14254758,0.23605129,0.9740995,1.0150169,0.8781036,1.037468,0.4810373,0.44188195,correct
162.87979,156.23015,59.484272,52.176956,151.19284,160.61632,143.98108,140.87415,0.999214,0.90374666,0.7825849,0.7281442,0.13251027,0.21584125,0.9044017,0.9466135,0.83213055,0.9642594,0.3960303,0.35372365,correct
161.48306,157.26071,58.65837,52.605686,151.1922,160.06395,143.13974,140.07979,1.0035655,0.90316683,0.7745478,0.7355661,0.13441862,0.20824629,0.8933102,0.9430039,0.8230082,0.97377634,0.39064422,0.35559386,correct
163.36023,157.22775,59.48729,52.133587,151.4463,161.69276,144.42131,140.5498,1.0139507,0.89024025,0.78168565,0.7365523,0.1321731,0.22524977,0.9169521,0.94591135,0.83964026,0.97034705,0.39243692,0.369255,correct
163.20842,155.96332,58.889,52.403507,151.84123,158.84393,143.99059,138.63524,0.9980901,0.89107364,0.77307564,0.7329354,0.13156512,0.19739233,0.8870796,0.93355083,0.8307203,0.9649071,0.39024162,0.3417257,correct
162.71082,157.99507,59.569458,52.827835,151.32957,160.2051,144.98247,140.1174,1.021744,0.89901876,0.78615326,0.7371146,0.13095419,0.21987656,0.92603636,0.962876,0.8427549,0.98348755,0.41932452,0.37799653,correct
169.41833,164.17027,66.3696,56.261368,143.8931,153.39665,144.60573,143.8172,1.1873051,0.90440345,0.89178133,0.7917449,0.03893967,0.18903613,0.9398513,1.0241284,0.9118627,1.0052625,0.3616328,0.36687157,correct
170.3299,163.36084,67.04681,55.77274,142.94612,153.2843,144.06784,144.59726,1.1874518,0.89655924,0.89181995,0.77882195,0.039759718,0.19145139,0.9389543,1.0244664,0.91175455,0.99929434,0.3817854,0.3683392,correct
168.34653,164.64787,66.03311,56.417263,144.17934,153.50786,144.10078,143.70152,1.1913443,0.90223265,0.889989,0.7858911,0.036251657,0.18320467,0.942451,1.012425,0.9119532,1.0200939,0.37203583,0.37393272,correct
168.12648,164.82152,65.45981,57.071537,145.49435,152.20241,145.47484,142.30222,1.1871617,0.913661,0.89418006,0.7929036,0.040533967,0.17827316,0.9385999,1.0304546,0.91476566,1.0178709,0.37150806,0.3851537,correct
169.71552,163.82454,66.43574,56.315495,143.72507,153.93643,144.78922,144.78764,1.18033,0.89295155,0.88504976,0.7990454,0.03715037,0.17704628,0.9199807,1.0245156,0.9060202,0.9881063,0.3437473,0.3579307,correct
166.04022,161.92516,67.32711,63.779156,143.82443,146.65404,142.34822,132.2652,0.94748104,0.9840956,0.73269385,0.8415773,0.24029717,0.25651187,0.8332694,0.8930837,0.7385747,0.99245954,0.40597355,0.3243204,correct
166.22496,160.57828,67.65172,63.04073,142.52856,148.15305,140.24176,134.0509,0.9463121,0.9987668,0.7374796,0.8430857,0.25248447,0.27700335,0.8499852,0.90690595,0.7416685,0.99485785,0.41526,0.32906863,correct
166.19156,163.12428,67.22926,64.40549,145.19827,147.68605,144.51715,133.43219,0.93997854,1.0021935,0.72380847,0.83972853,0.24586432,0.25949475,0.83758867,0.88246816,0.7371994,0.99986285,0.3980157,0.33275837,correct
167.06517,163.63353,67.39408,64.18478,144.7836,148.13863,142.77101,132.79735,0.9577553,1.001709,0.74196297,0.8515885,0.25048953,0.2685883,0.84404945,0.8910796,0.7320227,1.0204606,0.42186525,0.3336514,correct
166.04393,162.4878,68.13167,63.25993,142.92892,146.91576,142.66547,131.06017,0.9406168,0.99925333,0.74178976,0.83776677,0.22343005,0.2713891,0.848977,0.880832,0.7379373,1.0127767,0.41380438,0.33137906,correct
149.44066,145.09145,63.462425,57.266068,148.94238,151.10803,138.2656,129.68561,0.7469773,0.92312014,0.56897956,0.6032604,0.29060963,0.29019484,0.8627805,0.84950984,0.79231876,0.99416214,0.62041956,0.39316142,correct
148.24959,143.4311,62.610607,56.475266,148.72305,150.20015,137.38647,128.11757,0.74726546,0.9196492,0.5804484,0.60556674,0.27531114,0.28325844,0.8689269,0.8310253,0.79249495,0.9905368,0.61855674,0.39927468,correct
150.42642,146.48143,64.24938,57.976986,147.67169,151.52853,136.41801,130.66702,0.75057924,0.9086465,0.5639161,0.6132073,0.28579527,0.28996778,0.85520715,0.8404958,0.78570235,0.99324614,0.62599117,0.39776203,correct
149.29292,145.5534,63.509396,56.6792,149.91293,151.30148,139.42227,129.0227,0.75164396,0.9318141,0.585845,0.61296296,0.28256914,0.29100916,0.87804437,0.85131156,0.79794246,0.9999861,0.63074666,0.40356243,correct
151.19022,146.02454,65.06429,57.67478,148.138,151.49562,139.4965,129.77063,0.7340141,0.92096,0.56961197,0.59039766,0.29207242,0.30667108,0.865505,0.8521241,0.7885173,1.0137373,0.6262619,0.39730716,correct
161.14818,167.9041,75.93497,77.1147,136.73163,143.30074,150.74059,145.8284,1.2152381,1.1868947,0.9495221,0.9032717,0.24381402,0.28498098,0.98857135,1.2723997,0.86050224,1.292215,0.48288143,0.35255086,correct
159.58322,169.34384,74.73093,78.39446,136.79832,142.67079,149.43257,145.5349,1.210148,1.1885309,0.95248383,0.89866596,0.24106291,0.27421284,0.9906558,1.2880626,0.85663176,1.3002642,0.47611684,0.3538845,correct
162.28125,167.812,76.294044,76.68982,137.14894,144.0102,149.87758,146.0068,1.2215314,1.1813335,0.94517183,0.9033544,0.24837282,0.2880536,0.9911434,1.2728659,0.8723868,1.2750555,0.5031095,0.3667854,correct
160.61053,168.4601,74.87799,78.37835,137.88104,141.9019,151.02536,144.58641,1.2065164,1.2007242,0.9358579,0.9034863,0.24523127,0.26905134,0.99990016,1.257198,0.8686878,1.280978,0.47570056,0.35989946,correct
161.00388,168.00327,76.255844,76.795555,136.32451,144.09045,150.88545,146.05734,1.2144605,1.1813639,0.95035917,0.90533644,0.24160895,0.30185986,1.0097864,1.2801235,0.86993843,1.2924117,0.4661391,0.35278982,correct
160.7778,166.66951,77.7211,79.50359,132.9706,136.92894,149.09827,142.86407,1.2496066,1.2125602,0.981856,0.9007987,0.27386898,0.30352542,1.0366232,1.3300953,0.9081388,1.3410684,0.49783784,0.3637823,correct
160.21774,166.79503,77.767876,79.469444,133.09192,138.73302,149.24385,144.17085,1.2515408,1.2364283,1.0005139,0.89963657,0.25986317,0.30018285,1.0518063,1.3419873,0.92145425,1.3441411,0.4907079,0.372618,correct
160.10674,166.90837,76.750786,80.31296,134.14514,136.47362,150.40552,143.20117,1.2456359,1.2105256,0.9725999,0.9039059,0.28141296,0.29618457,1.020719,1.3352138,0.9028333,1.3374928,0.48243132,0.36393785,correct
160.84814,167.15034,77.53537,80.243095,132.92427,135.47105,149.23984,141.58209,1.2364612,1.1920419,0.9779069,0.8768488,0.26237768,0.28148937,1.0072771,1.316737,0.9036773,1.328655,0.48882928,0.3484383,correct
159.92134,165.82393,75.94926,78.28059,134.89828,138.6815,149.77701,143.99637,1.2626946,1.2044127,0.99538857,0.8796564,0.27157396,0.2994735,1.0267597,1.3199012,0.8982415,1.3304808,0.50753176,0.37394878,correct
134.28459,115.78163,53.341522,45.194637,167.2755,154.52536,161.29468,144.88998,0.4850844,0.8865473,0.38145405,0.46544862,0.42002693,0.35029444,0.6719839,0.63654846,0.65948457,0.75025505,0.6139415,0.33280024,correct
133.51968,117.871506,52.85779,45.561363,166.23293,155.18839,159.32718,144.5964,0.4842225,0.868381,0.37191623,0.45917025,0.40171182,0.3521283,0.65275043,0.64600104,0.6441475,0.7571585,0.5979899,0.33400944,correct
132.39111,115.099075,51.962772,45.015213,165.78079,154.34999,160.31865,144.92902,0.48151442,0.89145017,0.36665276,0.46732575,0.42290136,0.36215177,0.6819576,0.63585114,0.65151465,0.7560334,0.607765,0.33584765,correct
135.83842,115.305664,55.218052,44.72111,167.3884,155.74638,161.40195,146.87717,0.47540772,0.87812114,0.38928998,0.45776865,0.4125023,0.35149482,0.65353477,0.64978373,0.66088307,0.7495789,0.61996883,0.3360827,correct
134.84045,117.19831,54.17134,45.35904,166.43947,155.81715,160.45824,145.11673,0.48338255,0.8949967,0.37720972,0.48038226,0.4157356,0.36546585,0.676984,0.6335244,0.6402293,0.75795054,0.6275985,0.3469855,correct
115.20869,85.66987,48.96514,47.136536,157.10657,148.864,149.88147,136.06726,0.41007948,0.7918687,0.3347879,0.35295513,0.47438765,0.35563076,0.86006063,0.590138,0.7758819,0.76213485,0.6452227,0.31762484,correct
116.66921,84.378685,49.506496,45.63543,156.79529,148.52966,151.85594,134.96727,0.38484904,0.80035776,0.34071368,0.35869712,0.4672562,0.3580458,0.8613059,0.5920138,0.7630969,0.7613396,0.6341528,0.30474684,correct
113.83212,85.69847,48.550632,45.998985,156.20737,149.05563,150.86867,135.61969,0.4023145,0.7959217,0.3434335,0.35596982,0.46583837,0.36536977,0.85750717,0.5730165,0.76907855,0.76798064,0.63658476,0.3178511,correct
114.07841,85.754654,48.777096,48.10809,157.76611,147.74788,150.42345,134.38222,0.41994768,0.7847158,0.34379727,0.33148596,0.47596347,0.34203255,0.87353617,0.5799761,0.79136825,0.7633342,0.6294104,0.29648617,correct
115.13899,85.46717,48.296803,45.644844,158.15862,148.36537,149.02737,134.58987,0.40653646,0.79501,0.3364539,0.36410782,0.47271958,0.3413256,0.866574,0.5750188,0.7877844,0.76770127,0.65128934,0.31189397,correct
100.361984,80.20992,27.321436,20.124641,171.72142,167.50243,150.75928,141.0911,0.2884967,0.74471617,0.22934663,0.30360562,0.41550848,0.32850096,0.70819956,0.46976528,0.6916616,0.6420121,0.60720134,0.27062175,correct
99.39856,79.486824,27.208967,19.07485,170.23294,168.56618,149.56447,142.7698,0.29427338,0.7424749,0.23534083,0.3090096,0.40762272,0.33992007,0.71994454,0.45747158,0.69434434,0.6491629,0.5987266,0.2690765,correct
102.61151,80.63082,29.337837,21.983435,171.78822,166.49564,152.51146,139.76703,0.30023912,0.75009984,0.22935678,0.3114716,0.41565937,0.32879806,0.7136743,0.48361748,0.7129679,0.6366317,0.60956556,0.27785087,correct
101.972626,80.46199,28.736025,21.163078,171.41576,168.8693,149.72484,142.48877,0.27950767,0.7420587,0.2375424,0.29772487,0.41290134,0.33715102,0.71009094,0.4707039,0.70596135,0.6400834,0.6194684,0.28486687,correct
99.81534,81.808334,26.773243,20.926952,172.88158,167.84908,151.50812,139.1538,0.3034229,0.7350899,0.21751508,0.3048298,0.40756437,0.32273304,0.71450573,0.47184587,0.6986165,0.64223826,0.6153913,0.2899861,correct
95.26266,85.19353,20.061209,22.426785,171.77509,167.91997,152.66707,143.28342,0.25995722,0.75037205,0.21753776,0.2640235,0.4441551,0.34406453,0.71347696,0.47045645,0.7133913,0.66164964,0.593874,0.23412526,correct
95.157524,88.30501,20.92,23.32852,171.10901,168.46715,153.08786,143.42134,0.25648886,0.7367687,0.21978803,0.26589155,0.42900407,0.34204835,0.71521986,0.46238568,0.71389097,0.64385784,0.5768542,0.22279212,correct
96.68955,88.017204,21.138498,22.883139,171.43954,167.35294,151.77756,143.42519,0.2742058,0.74127287,0.20880245,0.25189728,0.452788,0.33877897,0.7037003,0.48534486,0.7179935,0.65616095,0.59486616,0.23532727,correct
91.92891,84.00036,17.433464,18.94393,171.659,166.63625,153.34401,144.38406,0.27316678,0.7585744,0.21085379,0.27124432,0.44998747,0.34151423,0.7107973,0.45464674,0.7127128,0.6577251,0.58423066,0.21948232,correct
99.3626,87.63387,24.172619,23.381424,171.22635,168.3775,151.71239,144.27347,0.25500485,0.74331284,0.21765462,0.24565332,0.4598954,0.35002577,0.71743345,0.46847537,0.71553427,0.656408,0.6096016,0.22371718,correct
102.45825,86.94254,29.323643,28.743217,173.8334,169.90651,151.69528,143.22197,0.29182723,0.7156218,0.24549122,0.253506,0.43183216,0.337664,0.72320896,0.4744054,0.7151439,0.6644165,0.5861501,0.24969518,correct
103.578415,86.354576,30.342072,27.432718,172.64948,171.87459,151.90013,144.88742,0.27862316,0.7282149,0.24797973,0.26858544,0.42305562,0.35282156,0.73316926,0.47462118,0.7065064,0.65977037,0.5942487,0.25646877,correct
103.48231,84.65851,30.07125,27.920835,174.33464,169.66264,150.26369,143.42094,0.30461735,0.717417,0.2416578,0.2613658,0.44267887,0.33757678,0.7224853,0.46969151,0.70592743,0.65651083,0.5948002,0.26006454,correct
102.12092,89.895935,28.991388,29.020666,174.27576,172.15184,151.79985,144.94142,0.2984247,0.7099362,0.25521442,0.25495392,0.4300594,0.3459988,0.71217906,0.47832862,0.71722555,0.6520826,0.5805418,0.23190802,correct
102.62741,91.17059,29.579252,29.605207,172.70665,171.64919,151.25572,143.731,0.2735477,0.7250549,0.24104188,0.2489595,0.4228059,0.35531813,0.71928376,0.48786044,0.71139836,0.6705731,0.59718525,0.25722653,correct
108.05862,91.95749,36.14172,29.15127,170.3039,167.78642,148.0409,141.46521,0.28828114,0.7167278,0.22767791,0.254484,0.4235328,0.33988488,0.73895067,0.4922335,0.73436546,0.703935,0.6558404,0.26089928,correct
108.372696,90.13424,36.903374,26.30619,169.22002,167.19814,147.30801,140.87741,0.30000746,0.7182768,0.22909607,0.25114295,0.43279794,0.34907624,0.72861886,0.494828,0.7325092,0.7133605,0.6553021,0.2544557,correct
107.741936,91.249794,36.688522,27.576658,170.0437,167.77148,148.82005,140.98558,0.2900489,0.6985889,0.23005444,0.26359913,0.40991694,0.34742916,0.7277094,0.495725,0.73417914,0.720128,0.6449074,0.2674306,correct
106.00143,93.084465,34.84431,30.316664,170.8055,169.27924,149.43674,143.06033,0.29921824,0.7179481,0.22287543,0.25758278,0.41737753,0.343616,0.72509587,0.48880118,0.71837413,0.7008695,0.6536038,0.26805377,correct
109.291885,91.87688,36.995842,30.745422,171.04385,167.67856,149.22548,140.64015,0.29080576,0.7282768,0.23216659,0.24652323,0.42876488,0.34249264,0.73942363,0.51140577,0.7348957,0.72613275,0.66167057,0.26496384,correct
125.50331,103.621826,56.602654,50.64251,155.54834,151.91162,152.78244,140.3755,0.4132389,0.7818401,0.33374587,0.31439164,0.4405334,0.34752062,0.77765256,0.570641,0.7658641,0.7682097,0.63135564,0.2692017,correct
124.062126,99.80459,55.6042,48.579563,155.50061,150.28072,153.62653,139.62651,0.4080022,0.7952449,0.32599315,0.3232832,0.4445472,0.34042022,0.79269284,0.56317896,0.77587086,0.77350754,0.6366798,0.28375795,correct
126.96966,102.94325,56.767567,50.584476,156.69768,152.82922,153.30965,142.27274,0.43299153,0.7796293,0.32455337,0.3181142,0.45447326,0.35344344,0.79274255,0.5752244,0.7765845,0.7758335,0.6370939,0.2723875,correct
126.60762,102.474945,57.39644,50.627377,156.57068,152.34383,153.12743,140.29088,0.41562358,0.78243023,0.34174448,0.31062445,0.44374293,0.34851077,0.80439323,0.5694674,0.7861499,0.78771037,0.6362198,0.27990907,correct
124.48901,102.55962,56.087288,50.452366,156.17677,152.47475,153.08487,140.26398,0.42867655,0.77947617,0.33867133,0.31147674,0.45528957,0.36236417,0.7913978,0.55501425,0.7705472,0.77633417,0.6300842,0.2589851,correct
160.1127,156.97699,66.354065,63.55035,143.93222,145.50897,134.13966,125.25998,0.89536464,1.0365232,0.70362157,0.86300987,0.28303373,0.279693,0.91683096,0.91392493,0.80402046,1.0579084,0.51718754,0.37280163,correct
161.2948,156.51062,67.25694,63.53454,143.60951,145.15033,134.39406,125.29869,0.87177724,1.0463798,0.7045697,0.85282195,0.27436605,0.26921415,0.89672625,0.9184682,0.7906177,1.0403109,0.51274246,0.35817027,correct
158.98474,156.22456,66.03435,63.69462,143.88353,146.16173,134.4965,126.96637,0.9047703,1.054286,0.69396776,0.8715305,0.2991765,0.28670457,0.91488343,0.91896933,0.81494045,1.0431955,0.520521,0.37407663,correct
160.74521,157.67307,66.86237,64.202255,143.03131,144.67357,133.5128,125.99954,0.89891773,1.0206975,0.7067156,0.8564659,0.28357336,0.27481523,0.9158625,0.90018666,0.8004662,1.0482341,0.5036916,0.36207685,correct
159.37448,156.75754,64.98034,64.10832,146.12941,146.15219,136.30069,127.0651,0.9096089,1.0418308,0.70132774,0.8601473,0.30167088,0.27766412,0.923797,0.92019993,0.81013894,1.0606945,0.516327,0.3750813,correct
141.25833,129.21138,63.504105,59.417534,153.95598,145.21756,154.42932,140.84871,0.5869965,0.85558295,0.4718055,0.47778344,0.38075954,0.33588716,0.69999933,0.68980604,0.71495277,0.77266544,0.65193605,0.35274312,correct
141.77611,126.823,63.243046,58.922455,155.23004,146.27411,155.68611,141.60379,0.59294343,0.8549384,0.479061,0.48094037,0.37459707,0.33096176,0.704022,0.6935713,0.7179481,0.7906762,0.6578984,0.36596376,correct
141.28,130.93369,62.544926,60.245556,154.41202,146.07814,154.73509,141.50058,0.58596253,0.8557794,0.4829324,0.46977663,0.3781234,0.33372957,0.69510776,0.70454466,0.7145415,0.77026695,0.6507254,0.35184833,correct
140.84772,128.2218,62.91123,59.418716,154.22661,145.66776,154.13441,141.58127,0.5960744,0.8426417,0.47910398,0.45878264,0.3811431,0.33132833,0.70023656,0.69163966,0.696211,0.76200664,0.64804405,0.34841654,correct
140.78546,127.80565,62.38843,59.139294,154.67702,144.90947,153.7201,139.21927,0.58063596,0.8567454,0.49045044,0.46763137,0.37349552,0.32611507,0.71722543,0.6795455,0.7227156,0.771063,0.64914036,0.34666067,correct
152.55252,154.41402,67.93474,65.43823,139.5821,144.97696,137.72618,131.20206,0.86227274,0.97466075,0.64756066,0.72292376,0.21518187,0.25837412,0.9085108,0.90775526,0.839908,0.9561338,0.5649566,0.41876295,correct
152.15456,153.2011,67.97315,63.518044,139.94861,145.68002,138.40953,131.8426,0.84980303,0.95537275,0.6442603,0.718581,0.19933152,0.25189885,0.8953058,0.89602447,0.81148285,0.96651274,0.5576602,0.41921568,correct
153.97858,156.38516,69.32546,66.10885,138.67448,146.06917,137.54176,130.80565,0.8534785,0.9868146,0.64819854,0.7142286,0.20720097,0.26460844,0.8954672,0.92665833,0.8594099,0.96524554,0.5700717,0.43124694,correct
153.70628,154.96591,68.59866,65.47049,138.62604,144.96106,136.41518,131.16757,0.84927696,0.9774687,0.6496656,0.74059653,0.20404837,0.24650434,0.90010685,0.9162938,0.8590048,0.9660818,0.56827843,0.4207027,correct
153.04134,152.19435,67.759,64.83974,139.17107,144.91313,137.04369,132.61774,0.8688007,0.9569577,0.6360799,0.7384534,0.2254385,0.25934166,0.9097215,0.9026984,0.82395214,0.9613951,0.5635197,0.4165801,correct
160.21843,166.39021,67.91528,65.032135,146.0486,156.44908,150.3897,146.9833,1.0807464,1.0940473,0.8204457,0.9374162,0.13603006,0.23244931,0.9664239,1.079137,0.8676825,1.0932351,0.44029084,0.3543718,correct
160.08295,165.353,67.12153,63.416958,146.33221,157.28983,150.33496,146.74011,1.0736457,1.0891721,0.81371284,0.9341233,0.13828446,0.23700966,0.95309395,1.0662291,0.8473636,1.0891625,0.43501273,0.34312862,correct
159.74297,166.87334,67.58343,64.76847,146.57893,156.48175,151.05122,146.4984,1.0838507,1.109492,0.825422,0.9558802,0.13695222,0.23335049,0.97148734,1.0917791,0.86643,1.1058047,0.45193514,0.3480849,correct
160.82088,168.09238,67.58051,65.721664,147.17567,156.69366,150.65962,147.139,1.0939221,1.0792973,0.8190889,0.94374317,0.14363438,0.23133038,0.9593608,1.0946904,0.8770946,1.0923387,0.45890453,0.3666409,correct
160.09282,166.04088,67.8562,65.324715,146.1502,156.5174,150.62149,146.9792,1.0825223,1.1107959,0.8255955,0.92544305,0.147568,0.23310949,0.97520185,1.0775717,0.8950609,1.0769988,0.44889966,0.35423118,correct
162.36322,168.7218,77.248985,77.48875,134.82474,142.97334,150.61896,146.35666,1.2390809,1.1632354,0.97788453,0.912827,0.2203754,0.27351964,1.0116775,1.2873958,0.87558216,1.2962255,0.48207328,0.36226204,correct
162.97775,169.41576,78.44141,77.63262,133.22885,144.65656,149.94753,147.72047,1.2182289,1.1574699,0.9677647,0.93002546,0.20962745,0.29176575,1.0068065,1.2956628,0.8664862,1.291906,0.460079,0.3560713,correct
163.69144,167.88672,77.483864,77.623314,135.48027,142.28009,150.21497,146.97078,1.2397455,1.1591774,0.9736266,0.9234835,0.22854692,0.26213074,1.0188082,1.2895656,0.87411356,1.2917755,0.4875379,0.36277968,correct
162.5346,169.16856,77.430756,77.79241,135.31062,143.47182,150.33453,146.91591,1.2512231,1.1502213,0.9932168,0.89509135,0.21611089,0.2693758,1.0108337,1.2808174,0.8833379,1.3006712,0.4874355,0.37106985,correct
161.3605,168.61104,76.84225,77.4232,135.82707,144.47536,152.40077,148.48473,1.2439328,1.1542106,0.97354543,0.8989625,0.22343831,0.2750199,1.004762,1.2863415,0.87328804,1.3002644,0.4680519,0.35886687,correct
162.92613,167.88106,75.76244,75.85808,139.58995,144.84505,151.9751,146.51558,1.2244806,1.1683798,0.96691096,0.8976216,0.25219208,0.29416558,0.9639996,1.2728889,0.85574144,1.3050841,0.4892145,0.3484694,correct
